,centromere_index,intensity,file,C1_Intensity,C2_Intensity,Label,Treatment,spots
7244,8,490.68863,Cen7g11rFISH\RO_ON\IFISH004_003.tif,118,644,Cen7g11rFISH,RO_ON,37
7245,9,446.51007,Cen7g11rFISH\RO_ON\IFISH004_003.tif,103,205,Cen7g11rFISH,RO_ON,37
7246,10,399.5159,Cen7g11rFISH\RO_ON\IFISH004_003.tif,108,161,Cen7g11rFISH,RO_ON,37
7247,11,416.55084,Cen7g11rFISH\RO_ON\IFISH004_003.tif,103,556,Cen7g11rFISH,RO_ON,37
7248,12,392.30817,Cen7g11rFISH\RO_ON\IFISH004_003.tif,136,1738,Cen7g11rFISH,RO_ON,37
7249,13,389.47116,Cen7g11rFISH\RO_ON\IFISH004_003.tif,103,114,Cen7g11rFISH,RO_ON,37
7250,14,392.0638,Cen7g11rFISH\RO_ON\IFISH004_003.tif,109,441,Cen7g11rFISH,RO_ON,37
7251,15,378.74597,Cen7g11rFISH\RO_ON\IFISH004_003.tif,97,143,Cen7g11rFISH,RO_ON,37
7252,16,389.9047,Cen7g11rFISH\RO_ON\IFISH004_003.tif,1097,145,Cen7g11rFISH,RO_ON,37
7253,17,375.039,Cen7g11rFISH\RO_ON\IFISH004_003.tif,119,122,Cen7g11rFISH,RO_ON,37
7254,18,359.87604,Cen7g11rFISH\RO_ON\IFISH004_003.tif,114,442,Cen7g11rFISH,RO_ON,37
7255,19,362.30655,Cen7g11rFISH\RO_ON\IFISH004_003.tif,149,240,Cen7g11rFISH,RO_ON,37
7256,20,347.6212,Cen7g11rFISH\RO_ON\IFISH004_003.tif,128,143,Cen7g11rFISH,RO_ON,37
7257,21,334.1965,Cen7g11rFISH\RO_ON\IFISH004_003.tif,109,593,Cen7g11rFISH,RO_ON,37
7258,22,334.7149,Cen7g11rFISH\RO_ON\IFISH004_003.tif,107,112,Cen7g11rFISH,RO_ON,37
7259,23,307.94412,Cen7g11rFISH\RO_ON\IFISH004_003.tif,110,307,Cen7g11rFISH,RO_ON,37
7260,24,301.892,Cen7g11rFISH\RO_ON\IFISH004_003.tif,130,120,Cen7g11rFISH,RO_ON,37
7261,25,290.82205,Cen7g11rFISH\RO_ON\IFISH004_003.tif,112,143,Cen7g11rFISH,RO_ON,37
7262,26,279.2302,Cen7g11rFISH\RO_ON\IFISH004_003.tif,306,109,Cen7g11rFISH,RO_ON,37
7263,27,269.47934,Cen7g11rFISH\RO_ON\IFISH004_003.tif,103,1656,Cen7g11rFISH,RO_ON,37
7264,28,268.08652,Cen7g11rFISH\RO_ON\IFISH004_003.tif,124,113,Cen7g11rFISH,RO_ON,37
7265,29,268.50632,Cen7g11rFISH\RO_ON\IFISH004_003.tif,112,133,Cen7g11rFISH,RO_ON,37
7266,30,255.4723,Cen7g11rFISH\RO_ON\IFISH004_003.tif,109,587,Cen7g11rFISH,RO_ON,37
7267,31,251.04407,Cen7g11rFISH\RO_ON\IFISH004_003.tif,101,119,Cen7g11rFISH,RO_ON,37
7268,32,254.55054,Cen7g11rFISH\RO_ON\IFISH004_003.tif,108,459,Cen7g11rFISH,RO_ON,37
7269,33,241.00813,Cen7g11rFISH\RO_ON\IFISH004_003.tif,119,106,Cen7g11rFISH,RO_ON,37
7270,34,222.63272,Cen7g11rFISH\RO_ON\IFISH004_003.tif,103,537,Cen7g11rFISH,RO_ON,37
7271,35,213.86548,Cen7g11rFISH\RO_ON\IFISH004_003.tif,101,105,Cen7g11rFISH,RO_ON,37
7272,36,200.5734,Cen7g11rFISH\RO_ON\IFISH004_003.tif,123,108,Cen7g11rFISH,RO_ON,37
7273,0,318.73782,Cen7g11rFISH\RO_ON\IFISH004_004.tif,106,185,Cen7g11rFISH,RO_ON,39
7274,1,285.41562,Cen7g11rFISH\RO_ON\IFISH004_004.tif,128,125,Cen7g11rFISH,RO_ON,39
7275,2,284.27872,Cen7g11rFISH\RO_ON\IFISH004_004.tif,456,1141,Cen7g11rFISH,RO_ON,39
7276,3,270.34146,Cen7g11rFISH\RO_ON\IFISH004_004.tif,128,123,Cen7g11rFISH,RO_ON,39
7277,4,269.24527,Cen7g11rFISH\RO_ON\IFISH004_004.tif,112,202,Cen7g11rFISH,RO_ON,39
7278,5,236.89218,Cen7g11rFISH\RO_ON\IFISH004_004.tif,200,106,Cen7g11rFISH,RO_ON,39
7279,6,224.08585,Cen7g11rFISH\RO_ON\IFISH004_004.tif,110,133,Cen7g11rFISH,RO_ON,39
7280,7,258.6409,Cen7g11rFISH\RO_ON\IFISH004_004.tif,103,118,Cen7g11rFISH,RO_ON,39
7281,8,196.906,Cen7g11rFISH\RO_ON\IFISH004_004.tif,118,117,Cen7g11rFISH,RO_ON,39
7282,9,197.5022,Cen7g11rFISH\RO_ON\IFISH004_004.tif,105,406,Cen7g11rFISH,RO_ON,39
7283,10,190.27731,Cen7g11rFISH\RO_ON\IFISH004_004.tif,103,282,Cen7g11rFISH,RO_ON,39
7284,11,183.79832,Cen7g11rFISH\RO_ON\IFISH004_004.tif,107,232,Cen7g11rFISH,RO_ON,39
7285,12,197.03029,Cen7g11rFISH\RO_ON\IFISH004_004.tif,105,141,Cen7g11rFISH,RO_ON,39
7286,13,182.3377,Cen7g11rFISH\RO_ON\IFISH004_004.tif,134,375,Cen7g11rFISH,RO_ON,39
7287,14,187.11777,Cen7g11rFISH\RO_ON\IFISH004_004.tif,122,783,Cen7g11rFISH,RO_ON,39
7288,15,182.0484,Cen7g11rFISH\RO_ON\IFISH004_004.tif,109,685,Cen7g11rFISH,RO_ON,39
7289,16,183.93312,Cen7g11rFISH\RO_ON\IFISH004_004.tif,115,119,Cen7g11rFISH,RO_ON,39
7290,17,174.54327,Cen7g11rFISH\RO_ON\IFISH004_004.tif,116,148,Cen7g11rFISH,RO_ON,39
7291,18,164.4158,Cen7g11rFISH\RO_ON\IFISH004_004.tif,161,131,Cen7g11rFISH,RO_ON,39
7292,19,158.36378,Cen7g11rFISH\RO_ON\IFISH004_004.tif,380,108,Cen7g11rFISH,RO_ON,39
7293,20,157.16284,Cen7g11rFISH\RO_ON\IFISH004_004.tif,113,418,Cen7g11rFISH,RO_ON,39
7294,21,154.49739,Cen7g11rFISH\RO_ON\IFISH004_004.tif,108,454,Cen7g11rFISH,RO_ON,39
7295,22,146.04173,Cen7g11rFISH\RO_ON\IFISH004_004.tif,106,199,Cen7g11rFISH,RO_ON,39
7296,23,151.90385,Cen7g11rFISH\RO_ON\IFISH004_004.tif,114,124,Cen7g11rFISH,RO_ON,39
7297,24,134.82213,Cen7g11rFISH\RO_ON\IFISH004_004.tif,108,103,Cen7g11rFISH,RO_ON,39
7298,25,143.4855,Cen7g11rFISH\RO_ON\IFISH004_004.tif,212,158,Cen7g11rFISH,RO_ON,39
7299,26,134.97182,Cen7g11rFISH\RO_ON\IFISH004_004.tif,110,191,Cen7g11rFISH,RO_ON,39
7300,27,130.79578,Cen7g11rFISH\RO_ON\IFISH004_004.tif,130,3429,Cen7g11rFISH,RO_ON,39
7301,28,149.04442,Cen7g11rFISH\RO_ON\IFISH004_004.tif,105,337,Cen7g11rFISH,RO_ON,39
7302,29,132.33215,Cen7g11rFISH\RO_ON\IFISH004_004.tif,107,103,Cen7g11rFISH,RO_ON,39
7303,30,129.28262,Cen7g11rFISH\RO_ON\IFISH004_004.tif,111,228,Cen7g11rFISH,RO_ON,39
7304,31,128.26698,Cen7g11rFISH\RO_ON\IFISH004_004.tif,111,148,Cen7g11rFISH,RO_ON,39
7305,32,125.12221,Cen7g11rFISH\RO_ON\IFISH004_004.tif,104,104,Cen7g11rFISH,RO_ON,39
7306,33,99.33824,Cen7g11rFISH\RO_ON\IFISH004_004.tif,119,108,Cen7g11rFISH,RO_ON,39
7307,34,100.59974,Cen7g11rFISH\RO_ON\IFISH004_004.tif,103,128,Cen7g11rFISH,RO_ON,39
7308,35,97.853836,Cen7g11rFISH\RO_ON\IFISH004_004.tif,110,110,Cen7g11rFISH,RO_ON,39
7309,36,79.72461,Cen7g11rFISH\RO_ON\IFISH004_004.tif,103,103,Cen7g11rFISH,RO_ON,39
7310,37,73.2065,Cen7g11rFISH\RO_ON\IFISH004_004.tif,108,143,Cen7g11rFISH,RO_ON,39
7311,38,74.10042,Cen7g11rFISH\RO_ON\IFISH004_004.tif,113,105,Cen7g11rFISH,RO_ON,39
7312,0,522.3001,Cen7g11rFISH\RO_ON\IFISH004_005.tif,109,562,Cen7g11rFISH,RO_ON,38
7313,1,461.0776,Cen7g11rFISH\RO_ON\IFISH004_005.tif,128,339,Cen7g11rFISH,RO_ON,38
7314,2,438.44904,Cen7g11rFISH\RO_ON\IFISH004_005.tif,132,503,Cen7g11rFISH,RO_ON,38
7315,3,412.2387,Cen7g11rFISH\RO_ON\IFISH004_005.tif,119,136,Cen7g11rFISH,RO_ON,38
7316,4,387.38876,Cen7g11rFISH\RO_ON\IFISH004_005.tif,112,116,Cen7g11rFISH,RO_ON,38
7317,5,389.4344,Cen7g11rFISH\RO_ON\IFISH004_005.tif,110,191,Cen7g11rFISH,RO_ON,38
7318,6,401.14127,Cen7g11rFISH\RO_ON\IFISH004_005.tif,123,123,Cen7g11rFISH,RO_ON,38
7319,7,364.49234,Cen7g11rFISH\RO_ON\IFISH004_005.tif,168,157,Cen7g11rFISH,RO_ON,38
7320,8,325.73798,Cen7g11rFISH\RO_ON\IFISH004_005.tif,110,368,Cen7g11rFISH,RO_ON,38
7321,9,302.46457,Cen7g11rFISH\RO_ON\IFISH004_005.tif,103,389,Cen7g11rFISH,RO_ON,38
7322,10,295.6269,Cen7g11rFISH\RO_ON\IFISH004_005.tif,103,110,Cen7g11rFISH,RO_ON,38
7323,11,339.40845,Cen7g11rFISH\RO_ON\IFISH004_005.tif,103,360,Cen7g11rFISH,RO_ON,38
7324,12,318.97305,Cen7g11rFISH\RO_ON\IFISH004_005.tif,109,119,Cen7g11rFISH,RO_ON,38
7325,13,314.9632,Cen7g11rFISH\RO_ON\IFISH004_005.tif,105,963,Cen7g11rFISH,RO_ON,38
7326,14,322.5824,Cen7g11rFISH\RO_ON\IFISH004_005.tif,105,138,Cen7g11rFISH,RO_ON,38
7327,15,294.82687,Cen7g11rFISH\RO_ON\IFISH004_005.tif,128,192,Cen7g11rFISH,RO_ON,38
7328,16,288.7219,Cen7g11rFISH\RO_ON\IFISH004_005.tif,107,1871,Cen7g11rFISH,RO_ON,38
7329,17,294.0817,Cen7g11rFISH\RO_ON\IFISH004_005.tif,123,136,Cen7g11rFISH,RO_ON,38
7330,18,285.37668,Cen7g11rFISH\RO_ON\IFISH004_005.tif,112,120,Cen7g11rFISH,RO_ON,38
7331,19,292.48138,Cen7g11rFISH\RO_ON\IFISH004_005.tif,184,107,Cen7g11rFISH,RO_ON,38
7332,20,283.37,Cen7g11rFISH\RO_ON\IFISH004_005.tif,206,120,Cen7g11rFISH,RO_ON,38
7333,21,264.17963,Cen7g11rFISH\RO_ON\IFISH004_005.tif,460,126,Cen7g11rFISH,RO_ON,38
7334,22,252.73233,Cen7g11rFISH\RO_ON\IFISH004_005.tif,122,136,Cen7g11rFISH,RO_ON,38
7335,23,256.42014,Cen7g11rFISH\RO_ON\IFISH004_005.tif,101,232,Cen7g11rFISH,RO_ON,38
7336,24,256.59656,Cen7g11rFISH\RO_ON\IFISH004_005.tif,115,293,Cen7g11rFISH,RO_ON,38
7337,25,230.98149,Cen7g11rFISH\RO_ON\IFISH004_005.tif,116,225,Cen7g11rFISH,RO_ON,38
7338,26,238.33315,Cen7g11rFISH\RO_ON\IFISH004_005.tif,112,190,Cen7g11rFISH,RO_ON,38
7339,27,241.57008,Cen7g11rFISH\RO_ON\IFISH004_005.tif,539,108,Cen7g11rFISH,RO_ON,38
7340,28,217.78122,Cen7g11rFISH\RO_ON\IFISH004_005.tif,108,101,Cen7g11rFISH,RO_ON,38
7341,29,231.09975,Cen7g11rFISH\RO_ON\IFISH004_005.tif,113,230,Cen7g11rFISH,RO_ON,38
7342,30,223.68419,Cen7g11rFISH\RO_ON\IFISH004_005.tif,101,103,Cen7g11rFISH,RO_ON,38
7343,31,201.2274,Cen7g11rFISH\RO_ON\IFISH004_005.tif,130,436,Cen7g11rFISH,RO_ON,38
7344,32,202.10728,Cen7g11rFISH\RO_ON\IFISH004_005.tif,152,114,Cen7g11rFISH,RO_ON,38
7345,33,184.18091,Cen7g11rFISH\RO_ON\IFISH004_005.tif,98,105,Cen7g11rFISH,RO_ON,38
7346,34,181.95912,Cen7g11rFISH\RO_ON\IFISH004_005.tif,110,186,Cen7g11rFISH,RO_ON,38
7347,35,188.32748,Cen7g11rFISH\RO_ON\IFISH004_005.tif,132,2513,Cen7g11rFISH,RO_ON,38
7348,36,185.04802,Cen7g11rFISH\RO_ON\IFISH004_005.tif,109,398,Cen7g11rFISH,RO_ON,38
7349,37,162.98978,Cen7g11rFISH\RO_ON\IFISH004_005.tif,115,834,Cen7g11rFISH,RO_ON,38
7355,0,574.7357,Cen7g11rFISH\RO_ON\IFISH004_007.tif,119,3028,Cen7g11rFISH,RO_ON,39
7356,1,548.3748,Cen7g11rFISH\RO_ON\IFISH004_007.tif,521,123,Cen7g11rFISH,RO_ON,39
7357,2,533.2868,Cen7g11rFISH\RO_ON\IFISH004_007.tif,112,105,Cen7g11rFISH,RO_ON,39
7358,3,472.045,Cen7g11rFISH\RO_ON\IFISH004_007.tif,143,418,Cen7g11rFISH,RO_ON,39
7359,4,429.98755,Cen7g11rFISH\RO_ON\IFISH004_007.tif,112,308,Cen7g11rFISH,RO_ON,39
7360,5,307.57617,Cen7g11rFISH\RO_ON\IFISH004_007.tif,108,116,Cen7g11rFISH,RO_ON,39
7361,6,303.4195,Cen7g11rFISH\RO_ON\IFISH004_007.tif,108,796,Cen7g11rFISH,RO_ON,39
7362,7,300.2063,Cen7g11rFISH\RO_ON\IFISH004_007.tif,709,130,Cen7g11rFISH,RO_ON,39
7363,8,287.60718,Cen7g11rFISH\RO_ON\IFISH004_007.tif,219,106,Cen7g11rFISH,RO_ON,39
7364,9,312.4754,Cen7g11rFISH\RO_ON\IFISH004_007.tif,116,269,Cen7g11rFISH,RO_ON,39
7365,10,281.86224,Cen7g11rFISH\RO_ON\IFISH004_007.tif,102,613,Cen7g11rFISH,RO_ON,39
7366,11,260.5901,Cen7g11rFISH\RO_ON\IFISH004_007.tif,99,980,Cen7g11rFISH,RO_ON,39
7367,12,261.7963,Cen7g11rFISH\RO_ON\IFISH004_007.tif,107,121,Cen7g11rFISH,RO_ON,39
7368,13,256.1939,Cen7g11rFISH\RO_ON\IFISH004_007.tif,119,149,Cen7g11rFISH,RO_ON,39
7369,14,239.44688,Cen7g11rFISH\RO_ON\IFISH004_007.tif,106,131,Cen7g11rFISH,RO_ON,39
7370,15,248.39674,Cen7g11rFISH\RO_ON\IFISH004_007.tif,118,987,Cen7g11rFISH,RO_ON,39
7371,16,244.97871,Cen7g11rFISH\RO_ON\IFISH004_007.tif,113,650,Cen7g11rFISH,RO_ON,39
7372,17,232.73619,Cen7g11rFISH\RO_ON\IFISH004_007.tif,105,515,Cen7g11rFISH,RO_ON,39
7373,18,234.41444,Cen7g11rFISH\RO_ON\IFISH004_007.tif,109,130,Cen7g11rFISH,RO_ON,39
7374,19,235.5778,Cen7g11rFISH\RO_ON\IFISH004_007.tif,121,114,Cen7g11rFISH,RO_ON,39
7375,20,231.22491,Cen7g11rFISH\RO_ON\IFISH004_007.tif,121,111,Cen7g11rFISH,RO_ON,39
7376,21,222.8276,Cen7g11rFISH\RO_ON\IFISH004_007.tif,106,118,Cen7g11rFISH,RO_ON,39
7377,22,213.58104,Cen7g11rFISH\RO_ON\IFISH004_007.tif,112,105,Cen7g11rFISH,RO_ON,39
7378,23,220.29237,Cen7g11rFISH\RO_ON\IFISH004_007.tif,115,1369,Cen7g11rFISH,RO_ON,39
7379,24,217.18448,Cen7g11rFISH\RO_ON\IFISH004_007.tif,115,611,Cen7g11rFISH,RO_ON,39
7380,25,197.30026,Cen7g11rFISH\RO_ON\IFISH004_007.tif,107,110,Cen7g11rFISH,RO_ON,39
7381,26,201.67358,Cen7g11rFISH\RO_ON\IFISH004_007.tif,111,117,Cen7g11rFISH,RO_ON,39
7382,27,201.12206,Cen7g11rFISH\RO_ON\IFISH004_007.tif,113,113,Cen7g11rFISH,RO_ON,39
7383,28,219.31743,Cen7g11rFISH\RO_ON\IFISH004_007.tif,108,704,Cen7g11rFISH,RO_ON,39
7384,29,199.18939,Cen7g11rFISH\RO_ON\IFISH004_007.tif,151,109,Cen7g11rFISH,RO_ON,39
7385,30,188.97963,Cen7g11rFISH\RO_ON\IFISH004_007.tif,172,105,Cen7g11rFISH,RO_ON,39
7386,31,177.19954,Cen7g11rFISH\RO_ON\IFISH004_007.tif,149,116,Cen7g11rFISH,RO_ON,39
7387,32,172.56216,Cen7g11rFISH\RO_ON\IFISH004_007.tif,111,123,Cen7g11rFISH,RO_ON,39
7388,33,183.7605,Cen7g11rFISH\RO_ON\IFISH004_007.tif,128,103,Cen7g11rFISH,RO_ON,39
7389,34,178.66652,Cen7g11rFISH\RO_ON\IFISH004_007.tif,103,1113,Cen7g11rFISH,RO_ON,39
7390,35,160.19066,Cen7g11rFISH\RO_ON\IFISH004_007.tif,106,115,Cen7g11rFISH,RO_ON,39
7391,36,169.06387,Cen7g11rFISH\RO_ON\IFISH004_007.tif,107,107,Cen7g11rFISH,RO_ON,39
7392,37,151.71889,Cen7g11rFISH\RO_ON\IFISH004_007.tif,171,108,Cen7g11rFISH,RO_ON,39
7393,38,136.39311,Cen7g11rFISH\RO_ON\IFISH004_007.tif,103,385,Cen7g11rFISH,RO_ON,39
7394,0,534.7705,Cen7g11rFISH\RO_ON\IFISH005_000.tif,849,359,Cen7g11rFISH,RO_ON,38
7395,1,508.40125,Cen7g11rFISH\RO_ON\IFISH005_000.tif,791,192,Cen7g11rFISH,RO_ON,38
7396,2,501.03473,Cen7g11rFISH\RO_ON\IFISH005_000.tif,119,866,Cen7g11rFISH,RO_ON,38
7397,3,474.98737,Cen7g11rFISH\RO_ON\IFISH005_000.tif,139,552,Cen7g11rFISH,RO_ON,38
7398,4,427.2361,Cen7g11rFISH\RO_ON\IFISH005_000.tif,114,104,Cen7g11rFISH,RO_ON,38
7399,5,389.98584,Cen7g11rFISH\RO_ON\IFISH005_000.tif,117,402,Cen7g11rFISH,RO_ON,38
7400,6,394.83746,Cen7g11rFISH\RO_ON\IFISH005_000.tif,114,134,Cen7g11rFISH,RO_ON,38
7401,7,369.00375,Cen7g11rFISH\RO_ON\IFISH005_000.tif,112,9299,Cen7g11rFISH,RO_ON,38
7402,8,361.4149,Cen7g11rFISH\RO_ON\IFISH005_000.tif,106,227,Cen7g11rFISH,RO_ON,38
7403,9,343.58618,Cen7g11rFISH\RO_ON\IFISH005_000.tif,119,151,Cen7g11rFISH,RO_ON,38
7404,10,330.70197,Cen7g11rFISH\RO_ON\IFISH005_000.tif,112,1159,Cen7g11rFISH,RO_ON,38
7405,11,344.3934,Cen7g11rFISH\RO_ON\IFISH005_000.tif,131,134,Cen7g11rFISH,RO_ON,38
7406,12,303.67545,Cen7g11rFISH\RO_ON\IFISH005_000.tif,147,151,Cen7g11rFISH,RO_ON,38
7407,13,315.35507,Cen7g11rFISH\RO_ON\IFISH005_000.tif,127,224,Cen7g11rFISH,RO_ON,38
7408,14,300.41617,Cen7g11rFISH\RO_ON\IFISH005_000.tif,109,132,Cen7g11rFISH,RO_ON,38
7409,15,309.99792,Cen7g11rFISH\RO_ON\IFISH005_000.tif,114,108,Cen7g11rFISH,RO_ON,38
7410,16,302.4357,Cen7g11rFISH\RO_ON\IFISH005_000.tif,204,123,Cen7g11rFISH,RO_ON,38
7411,17,293.01263,Cen7g11rFISH\RO_ON\IFISH005_000.tif,122,114,Cen7g11rFISH,RO_ON,38
7412,18,282.958,Cen7g11rFISH\RO_ON\IFISH005_000.tif,114,318,Cen7g11rFISH,RO_ON,38
7413,19,274.8689,Cen7g11rFISH\RO_ON\IFISH005_000.tif,103,1237,Cen7g11rFISH,RO_ON,38
7414,20,263.8964,Cen7g11rFISH\RO_ON\IFISH005_000.tif,128,113,Cen7g11rFISH,RO_ON,38
7415,21,267.20682,Cen7g11rFISH\RO_ON\IFISH005_000.tif,117,159,Cen7g11rFISH,RO_ON,38
7416,22,247.60265,Cen7g11rFISH\RO_ON\IFISH005_000.tif,113,830,Cen7g11rFISH,RO_ON,38
7417,23,238.13704,Cen7g11rFISH\RO_ON\IFISH005_000.tif,171,120,Cen7g11rFISH,RO_ON,38
7418,24,252.8013,Cen7g11rFISH\RO_ON\IFISH005_000.tif,106,473,Cen7g11rFISH,RO_ON,38
7419,25,249.67506,Cen7g11rFISH\RO_ON\IFISH005_000.tif,107,920,Cen7g11rFISH,RO_ON,38
7420,26,231.63951,Cen7g11rFISH\RO_ON\IFISH005_000.tif,142,255,Cen7g11rFISH,RO_ON,38
7421,27,225.61644,Cen7g11rFISH\RO_ON\IFISH005_000.tif,103,190,Cen7g11rFISH,RO_ON,38
7422,28,224.53598,Cen7g11rFISH\RO_ON\IFISH005_000.tif,126,133,Cen7g11rFISH,RO_ON,38
7423,29,220.70796,Cen7g11rFISH\RO_ON\IFISH005_000.tif,106,196,Cen7g11rFISH,RO_ON,38
7424,30,209.31764,Cen7g11rFISH\RO_ON\IFISH005_000.tif,136,456,Cen7g11rFISH,RO_ON,38
7425,31,222.6929,Cen7g11rFISH\RO_ON\IFISH005_000.tif,135,242,Cen7g11rFISH,RO_ON,38
7426,32,198.48126,Cen7g11rFISH\RO_ON\IFISH005_000.tif,121,269,Cen7g11rFISH,RO_ON,38
7427,33,205.36322,Cen7g11rFISH\RO_ON\IFISH005_000.tif,103,143,Cen7g11rFISH,RO_ON,38
7428,34,211.22386,Cen7g11rFISH\RO_ON\IFISH005_000.tif,121,107,Cen7g11rFISH,RO_ON,38
7429,35,183.02426,Cen7g11rFISH\RO_ON\IFISH005_000.tif,103,1484,Cen7g11rFISH,RO_ON,38
7430,36,178.99136,Cen7g11rFISH\RO_ON\IFISH005_000.tif,111,710,Cen7g11rFISH,RO_ON,38
7431,37,166.21886,Cen7g11rFISH\RO_ON\IFISH005_000.tif,114,622,Cen7g11rFISH,RO_ON,38
7432,0,426.9303,Cen7g11rFISH\RO_ON\IFISH005_001.tif,108,1537,Cen7g11rFISH,RO_ON,41
7433,1,367.0832,Cen7g11rFISH\RO_ON\IFISH005_001.tif,115,116,Cen7g11rFISH,RO_ON,41
7434,2,354.43216,Cen7g11rFISH\RO_ON\IFISH005_001.tif,117,481,Cen7g11rFISH,RO_ON,41
7435,3,328.84106,Cen7g11rFISH\RO_ON\IFISH005_001.tif,123,2227,Cen7g11rFISH,RO_ON,41
7436,4,335.71616,Cen7g11rFISH\RO_ON\IFISH005_001.tif,98,182,Cen7g11rFISH,RO_ON,41
7437,5,339.4828,Cen7g11rFISH\RO_ON\IFISH005_001.tif,122,152,Cen7g11rFISH,RO_ON,41
7438,6,334.9256,Cen7g11rFISH\RO_ON\IFISH005_001.tif,126,145,Cen7g11rFISH,RO_ON,41
7439,7,307.0784,Cen7g11rFISH\RO_ON\IFISH005_001.tif,961,139,Cen7g11rFISH,RO_ON,41
7440,8,297.59027,Cen7g11rFISH\RO_ON\IFISH005_001.tif,139,429,Cen7g11rFISH,RO_ON,41
7441,9,270.44376,Cen7g11rFISH\RO_ON\IFISH005_001.tif,108,110,Cen7g11rFISH,RO_ON,41
7442,10,266.60248,Cen7g11rFISH\RO_ON\IFISH005_001.tif,117,105,Cen7g11rFISH,RO_ON,41
7443,11,258.44882,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,527,Cen7g11rFISH,RO_ON,41
7444,12,257.93445,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,106,Cen7g11rFISH,RO_ON,41
7445,13,247.6836,Cen7g11rFISH\RO_ON\IFISH005_001.tif,129,172,Cen7g11rFISH,RO_ON,41
7446,14,248.06477,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,136,Cen7g11rFISH,RO_ON,41
7447,15,231.78386,Cen7g11rFISH\RO_ON\IFISH005_001.tif,110,124,Cen7g11rFISH,RO_ON,41
7448,16,242.1702,Cen7g11rFISH\RO_ON\IFISH005_001.tif,106,498,Cen7g11rFISH,RO_ON,41
7449,17,230.59557,Cen7g11rFISH\RO_ON\IFISH005_001.tif,112,3221,Cen7g11rFISH,RO_ON,41
7450,18,223.1859,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,607,Cen7g11rFISH,RO_ON,41
7451,19,224.30077,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,420,Cen7g11rFISH,RO_ON,41
7452,20,227.34987,Cen7g11rFISH\RO_ON\IFISH005_001.tif,103,108,Cen7g11rFISH,RO_ON,41
7453,21,210.88417,Cen7g11rFISH\RO_ON\IFISH005_001.tif,120,130,Cen7g11rFISH,RO_ON,41
7454,22,202.10396,Cen7g11rFISH\RO_ON\IFISH005_001.tif,194,103,Cen7g11rFISH,RO_ON,41
7455,23,204.80804,Cen7g11rFISH\RO_ON\IFISH005_001.tif,124,199,Cen7g11rFISH,RO_ON,41
7456,24,198.74031,Cen7g11rFISH\RO_ON\IFISH005_001.tif,122,147,Cen7g11rFISH,RO_ON,41
7457,25,204.56915,Cen7g11rFISH\RO_ON\IFISH005_001.tif,220,139,Cen7g11rFISH,RO_ON,41
7458,26,198.96408,Cen7g11rFISH\RO_ON\IFISH005_001.tif,111,151,Cen7g11rFISH,RO_ON,41
7459,27,196.62405,Cen7g11rFISH\RO_ON\IFISH005_001.tif,117,219,Cen7g11rFISH,RO_ON,41
7460,28,188.12746,Cen7g11rFISH\RO_ON\IFISH005_001.tif,113,301,Cen7g11rFISH,RO_ON,41
7461,29,192.60518,Cen7g11rFISH\RO_ON\IFISH005_001.tif,117,159,Cen7g11rFISH,RO_ON,41
7462,30,191.9066,Cen7g11rFISH\RO_ON\IFISH005_001.tif,109,506,Cen7g11rFISH,RO_ON,41
7463,31,196.81985,Cen7g11rFISH\RO_ON\IFISH005_001.tif,101,442,Cen7g11rFISH,RO_ON,41
7464,32,188.20929,Cen7g11rFISH\RO_ON\IFISH005_001.tif,122,155,Cen7g11rFISH,RO_ON,41
7465,33,183.2073,Cen7g11rFISH\RO_ON\IFISH005_001.tif,100,111,Cen7g11rFISH,RO_ON,41
7466,34,180.38985,Cen7g11rFISH\RO_ON\IFISH005_001.tif,109,528,Cen7g11rFISH,RO_ON,41
7467,35,175.6169,Cen7g11rFISH\RO_ON\IFISH005_001.tif,119,211,Cen7g11rFISH,RO_ON,41
7468,36,166.32646,Cen7g11rFISH\RO_ON\IFISH005_001.tif,735,162,Cen7g11rFISH,RO_ON,41
7469,37,161.96407,Cen7g11rFISH\RO_ON\IFISH005_001.tif,104,367,Cen7g11rFISH,RO_ON,41
7470,38,144.72432,Cen7g11rFISH\RO_ON\IFISH005_001.tif,107,330,Cen7g11rFISH,RO_ON,41
7471,39,126.70724,Cen7g11rFISH\RO_ON\IFISH005_001.tif,114,186,Cen7g11rFISH,RO_ON,41
7472,40,128.6789,Cen7g11rFISH\RO_ON\IFISH005_001.tif,121,152,Cen7g11rFISH,RO_ON,41
7509,0,398.73563,Cen7g11rFISH\RO_ON\IFISH005_003.tif,124,951,Cen7g11rFISH,RO_ON,39
7510,1,319.55347,Cen7g11rFISH\RO_ON\IFISH005_003.tif,148,140,Cen7g11rFISH,RO_ON,39
7511,2,269.41843,Cen7g11rFISH\RO_ON\IFISH005_003.tif,125,1180,Cen7g11rFISH,RO_ON,39
7512,3,241.83403,Cen7g11rFISH\RO_ON\IFISH005_003.tif,117,217,Cen7g11rFISH,RO_ON,39
